id	movie_id	movie_name	user_id	ctime	message
8731	7066	Агенты А.Н.К.Л.	36179	2015-08-16 20:45:26.521984+03	Как всегда Гай Ричи на высоте
8728	6999	Терминатор: Генезис	29920	2015-08-16 19:25:40.621674+03	Накрутили, но смотреть можно)
8727	7066	Агенты А.Н.К.Л.	17535	2015-08-16 18:36:05.622428+03	Фильм на фоне современной жвачки бомба.
8726	7041	Человек-муравей	66882	2015-08-16 18:04:17.547867+03	На один раз
8722	7063	Миссия невыполнима: Племя изгоев	65532	2015-08-16 16:25:01.856307+03	В стиле Ханта. Скорость,машины , погони,стрельба. Красивое шоу.
8721	7063	Миссия невыполнима: Племя изгоев	26973	2015-08-16 15:16:11.831545+03	3 и 4 части всё-таки лучше
8720	7055	Вне/себя	49404	2015-08-16 15:11:44.939835+03	Отличный фильм! Несмотря на сюжет, фильм очень трогательный. 
8717	7063	Миссия невыполнима: Племя изгоев	57435	2015-08-16 14:22:58.908733+03	Отличный фильмец
8713	6795	Ватиканские записи	66242	2015-08-16 12:19:15.134334+03	Херня 
8712	5418	Пиксели	64446	2015-08-16 08:28:54.61134+03	Шикарная комедия) много эпизодов для смеха) и главное Пакман!!
8711	7066	Агенты А.Н.К.Л.	66921	2015-08-16 07:35:16.819062+03	Не очень понравился 
8705	7066	Агенты А.Н.К.Л.	37241	2015-08-16 00:37:02.761011+03	Офигенный фильм, лучший за последние полгода
8704	7055	Вне/себя	66995	2015-08-16 00:08:46.885131+03	Фильм очень понравился, достойный просмотра!
8703	7066	Агенты А.Н.К.Л.	31439	2015-08-15 23:54:53.282257+03	Супер!!!
8701	7066	Агенты А.Н.К.Л.	32048	2015-08-15 23:34:04.979999+03	Как всегда реклама подняла все ожидания, по факту оказалось ровное кино без захватывающих моментов, но в целом фильм понравился
8699	7066	Агенты А.Н.К.Л.	66976	2015-08-15 22:55:35.312451+03	Гай Ричи
8698	7066	Агенты А.Н.К.Л.	42128	2015-08-15 22:48:12.164616+03	Гай Ричи как всегда крут :) 
8685	7041	Человек-муравей	64849	2015-08-15 18:04:55.480079+03	Чотенько
8682	7066	Агенты А.Н.К.Л.	22321	2015-08-15 17:21:56.598531+03	Неплохо!
8676	7066	Агенты А.Н.К.Л.	17591	2015-08-15 13:09:58.934708+03	Шикарный фильм. 
8671	3666	Великий уравнитель	64948	2015-08-15 08:00:37.517149+03	Один из лучших фильмов если честно
8670	6999	Терминатор: Генезис	64948	2015-08-15 07:59:54.458829+03	Проспал половину
8669	6668	Миньоны	64948	2015-08-15 07:59:38.665094+03	А мне понравилось
8668	7041	Человек-муравей	64948	2015-08-15 07:59:15.118561+03	Какой отстой. Детский фильм
8667	7063	Миссия невыполнима: Племя изгоев	64948	2015-08-15 07:58:53.159104+03	Не самая лучшая миссия, но всё равно хороша
8666	7322	Кто я	64948	2015-08-15 07:58:23.191194+03	Адаптированное под американцев европейское кино. 
8665	7066	Агенты А.Н.К.Л.	22072	2015-08-15 01:26:32.502813+03	Да не хочу я отзыв оставлять!!! Каждый раз после похода в кино вылазит эта хрень....
8663	7066	Агенты А.Н.К.Л.	9951	2015-08-15 00:18:55.486483+03	Прекрасный фильм.  И с юмором и снят замечательно.  Можно смело рекомендовать.  
